"","id","Season","Daynum","ID_SeasonTeam1","Team1","ID_SeasonTeam2","Team2","Seed_num_Team1","Seed_Pre_Team1","Seed_Diff_Team1","Seed_num_Team2","Seed_Pre_Team2","Seed_Diff_Team2","Seed_Diff","Result"
"1202","2005_1175_1181",2005,137,"2005_1175",1175,"2005_1181",1181,16,20,4,1,1,0,-15,"Lose"
"1203","2005_1203_1210",2005,137,"2005_1203",1203,"2005_1210",1210,12,20,8,5,3,-2,-7,"Lose"
"1204","2005_1112_1228",2005,145,"2005_1112",1112,"2005_1228",1228,3,9,6,1,5,4,-2,"Lose"
"1205","2005_1192_1228",2005,136,"2005_1192",1192,"2005_1228",1228,16,20,4,1,5,4,-15,"Lose"
"1206","2005_1153_1234",2005,136,"2005_1153",1153,"2005_1234",1234,7,4,-3,10,20,10,3,"Win"
"1207","2005_1137_1242",2005,137,"2005_1137",1137,"2005_1242",1242,14,20,6,3,4,1,-11,"Win"
"1208","2005_1184_1246",2005,136,"2005_1184",1184,"2005_1246",1246,15,20,5,2,1,-1,-13,"Lose"
"1209","2005_1153_1246",2005,138,"2005_1153",1153,"2005_1246",1246,7,4,-3,2,1,-1,-5,"Lose"
"1210","2005_1228_1257",2005,152,"2005_1228",1228,"2005_1257",1257,1,5,4,4,10,6,3,"Win"
"1211","2005_1210_1257",2005,139,"2005_1210",1210,"2005_1257",1257,5,3,-2,4,10,6,-1,"Lose"
"1212","2005_1246_1277",2005,146,"2005_1246",1246,"2005_1277",1277,2,1,-1,5,7,2,3,"Lose"
"1213","2005_1181_1277",2005,144,"2005_1181",1181,"2005_1277",1277,1,1,0,5,7,2,4,"Lose"
"1214","2005_1235_1278",2005,137,"2005_1235",1235,"2005_1278",1278,9,20,11,8,20,12,-1,"Win"
"1215","2005_1181_1280",2005,139,"2005_1181",1181,"2005_1280",1280,1,1,0,9,2,-7,8,"Win"
"1216","2005_1163_1301",2005,139,"2005_1163",1163,"2005_1301",1301,2,2,0,10,3,-7,8,"Lose"
"1217","2005_1150_1301",2005,137,"2005_1150",1150,"2005_1301",1301,7,9,2,10,3,-7,3,"Lose"
"1218","2005_1228_1305",2005,138,"2005_1228",1228,"2005_1305",1305,1,5,4,9,10,1,8,"Win"
"1219","2005_1235_1314",2005,139,"2005_1235",1235,"2005_1314",1314,9,20,11,1,6,5,-8,"Lose"
"1220","2005_1228_1314",2005,154,"2005_1228",1228,"2005_1314",1314,1,5,4,1,6,5,0,"Lose"
"1221","2005_1277_1314",2005,152,"2005_1277",1277,"2005_1314",1314,5,7,2,1,6,5,-4,"Lose"
"1222","2005_1105_1324",2005,134,"2005_1105",1105,"2005_1324",1324,16,20,4,16,20,4,0,"Lose"
"1223","2005_1314_1324",2005,137,"2005_1314",1314,"2005_1324",1324,1,6,5,16,20,4,15,"Win"
"1224","2005_1196_1325",2005,137,"2005_1196",1196,"2005_1325",1325,4,5,1,13,20,7,9,"Win"
"1225","2005_1310_1328",2005,136,"2005_1310",1310,"2005_1328",1328,14,20,6,3,20,17,-11,"Lose"
"1226","2005_1112_1329",2005,143,"2005_1112",1112,"2005_1329",1329,3,9,6,2,2,0,-1,"Win"
"1227","2005_1277_1330",2005,137,"2005_1277",1277,"2005_1330",1330,5,7,2,12,20,8,7,"Win"
"1228","2005_1130_1335",2005,136,"2005_1130",1130,"2005_1335",1335,4,6,2,13,20,7,9,"Win"
"1229","2005_1334_1338",2005,136,"2005_1334",1334,"2005_1338",1338,8,12,4,9,3,-6,1,"Win"
"1230","2005_1329_1356",2005,139,"2005_1329",1329,"2005_1356",1356,2,2,0,7,9,2,5,"Win"
"1231","2005_1329_1368",2005,137,"2005_1329",1329,"2005_1368",1368,2,2,0,15,20,5,13,"Win"
"1232","2005_1356_1388",2005,137,"2005_1356",1356,"2005_1388",1388,7,9,2,10,20,10,3,"Win"
"1233","2005_1280_1390",2005,137,"2005_1280",1280,"2005_1390",1390,9,2,-7,8,1,-7,-1,"Win"
"1234","2005_1305_1400",2005,136,"2005_1305",1305,"2005_1400",1400,9,10,1,8,3,-5,-1,"Win"
"1235","2005_1211_1403",2005,138,"2005_1211",1211,"2005_1403",1403,3,2,-1,6,8,2,3,"Lose"
"1236","2005_1261_1412",2005,136,"2005_1261",1261,"2005_1412",1412,6,20,14,11,9,-2,5,"Lose"
"1237","2005_1112_1412",2005,138,"2005_1112",1112,"2005_1412",1412,3,9,6,11,9,-2,8,"Win"
"1238","2005_1163_1416",2005,137,"2005_1163",1163,"2005_1416",1416,2,2,0,15,14,-1,13,"Win"
"1239","2005_1403_1417",2005,136,"2005_1403",1403,"2005_1417",1417,6,8,2,11,20,9,5,"Win"
"1240","2005_1257_1418",2005,137,"2005_1257",1257,"2005_1418",1418,4,10,6,13,14,1,9,"Win"
"1241","2005_1328_1428",2005,138,"2005_1328",1328,"2005_1428",1428,3,20,17,6,11,5,3,"Lose"
"1242","2005_1246_1428",2005,144,"2005_1246",1246,"2005_1428",1428,2,1,-1,6,11,5,4,"Win"
"1243","2005_1112_1429",2005,136,"2005_1112",1112,"2005_1429",1429,3,9,6,14,20,6,11,"Win"
"1244","2005_1428_1431",2005,136,"2005_1428",1428,"2005_1431",1431,6,11,5,11,13,2,5,"Win"
"1245","2005_1393_1436",2005,137,"2005_1393",1393,"2005_1436",1436,4,5,1,13,15,2,9,"Lose"
"1246","2005_1277_1436",2005,139,"2005_1277",1277,"2005_1436",1436,5,7,2,13,15,2,8,"Win"
"1247","2005_1314_1437",2005,144,"2005_1314",1314,"2005_1437",1437,1,6,5,5,20,15,4,"Win"
"1248","2005_1196_1437",2005,139,"2005_1196",1196,"2005_1437",1437,4,5,1,5,20,15,1,"Lose"
"1249","2005_1307_1437",2005,137,"2005_1307",1307,"2005_1437",1437,12,20,8,5,20,15,-7,"Lose"
"1250","2005_1151_1448",2005,136,"2005_1151",1151,"2005_1448",1448,15,20,5,2,4,2,-13,"Lose"
"1251","2005_1257_1449",2005,143,"2005_1257",1257,"2005_1449",1449,4,10,6,1,8,7,-3,"Win"
"1252","2005_1334_1449",2005,138,"2005_1334",1334,"2005_1449",1449,8,12,4,1,8,7,-7,"Lose"
"1253","2005_1285_1449",2005,136,"2005_1285",1285,"2005_1449",1449,16,20,4,1,8,7,-15,"Lose"
"1254","2005_1403_1452",2005,143,"2005_1403",1403,"2005_1452",1452,6,8,2,7,20,13,1,"Lose"
"1255","2005_1448_1452",2005,138,"2005_1448",1448,"2005_1452",1452,2,4,2,7,20,13,5,"Lose"
"1256","2005_1166_1452",2005,136,"2005_1166",1166,"2005_1452",1452,10,20,10,7,20,13,-3,"Lose"
"1257","2005_1257_1452",2005,145,"2005_1257",1257,"2005_1452",1452,4,10,6,7,20,13,3,"Win"
"1258","2005_1104_1454",2005,136,"2005_1104",1104,"2005_1454",1454,5,8,3,12,20,8,7,"Lose"
"1259","2005_1228_1454",2005,143,"2005_1228",1228,"2005_1454",1454,1,5,4,12,20,8,11,"Win"
"1260","2005_1130_1454",2005,138,"2005_1130",1130,"2005_1454",1454,4,6,2,12,20,8,8,"Lose"
"1261","2005_1211_1457",2005,136,"2005_1211",1211,"2005_1457",1457,3,2,-1,14,20,6,11,"Win"
"1262","2005_1320_1458",2005,137,"2005_1320",1320,"2005_1458",1458,11,14,3,6,6,0,-5,"Lose"
"1263","2005_1314_1458",2005,146,"2005_1314",1314,"2005_1458",1458,1,6,5,6,6,0,5,"Win"
"1264","2005_1137_1458",2005,139,"2005_1137",1137,"2005_1458",1458,14,20,6,6,6,0,-8,"Lose"
"1265","2005_1301_1458",2005,144,"2005_1301",1301,"2005_1458",1458,10,3,-7,6,6,0,-4,"Lose"
"1266","2006_1116_1137",2006,137,"2006_1116",1116,"2006_1137",1137,8,20,12,9,14,5,1,"Lose"
"1267","2006_1107_1163",2006,137,"2006_1107",1107,"2006_1163",1163,16,20,4,1,2,1,-15,"Lose"
"1268","2006_1181_1203",2006,138,"2006_1181",1181,"2006_1203",1203,1,1,0,8,12,4,7,"Win"
"1269","2006_1196_1206",2006,152,"2006_1196",1196,"2006_1206",1206,3,4,1,11,20,9,8,"Win"
"1270","2006_1163_1206",2006,146,"2006_1163",1163,"2006_1206",1206,1,2,1,11,20,9,10,"Lose"
"1271","2006_1196_1207",2006,144,"2006_1196",1196,"2006_1207",1207,3,4,1,7,20,13,4,"Win"
"1272","2006_1102_1228",2006,136,"2006_1102",1102,"2006_1228",1228,13,20,7,4,1,-3,-9,"Lose"
"1273","2006_1211_1231",2006,138,"2006_1211",1211,"2006_1231",1231,3,3,0,6,20,14,3,"Win"
"1274","2006_1133_1242",2006,137,"2006_1133",1133,"2006_1242",1242,13,20,7,4,3,-1,-9,"Win"
"1275","2006_1163_1246",2006,139,"2006_1163",1163,"2006_1246",1246,1,2,1,8,2,-6,7,"Win"
"1276","2006_1181_1261",2006,143,"2006_1181",1181,"2006_1261",1261,1,1,0,4,6,2,3,"Lose"
"1277","2006_1233_1261",2006,136,"2006_1233",1233,"2006_1261",1261,13,20,7,4,6,2,-9,"Lose"
"1278","2006_1104_1266",2006,136,"2006_1104",1104,"2006_1266",1266,10,5,-5,7,20,13,-3,"Win"
"1279","2006_1133_1272",2006,143,"2006_1133",1133,"2006_1272",1272,13,20,7,1,20,19,-12,"Lose"
"1280","2006_1137_1272",2006,139,"2006_1137",1137,"2006_1272",1272,9,14,5,1,20,19,-8,"Lose"
"1281","2006_1206_1277",2006,137,"2006_1206",1206,"2006_1277",1277,11,20,9,6,5,-1,-5,"Win"
"1282","2006_1214_1284",2006,134,"2006_1214",1214,"2006_1284",1284,16,20,4,16,20,4,0,"Lose"
"1283","2006_1130_1285",2006,138,"2006_1130",1130,"2006_1285",1285,4,4,0,12,16,4,8,"Win"
"1284","2006_1143_1301",2006,137,"2006_1143",1143,"2006_1301",1301,7,20,13,10,10,0,3,"Lose"
"1285","2006_1285_1305",2006,136,"2006_1285",1285,"2006_1305",1305,12,16,4,5,9,4,-7,"Win"
"1286","2006_1293_1314",2006,137,"2006_1293",1293,"2006_1314",1314,14,20,6,3,1,-2,-11,"Lose"
"1287","2006_1206_1314",2006,139,"2006_1206",1206,"2006_1314",1314,11,20,9,3,1,-2,-8,"Win"
"1288","2006_1207_1320",2006,137,"2006_1207",1207,"2006_1320",1320,7,20,13,10,11,1,3,"Win"
"1289","2006_1234_1322",2006,137,"2006_1234",1234,"2006_1322",1322,3,10,7,14,20,6,11,"Lose"
"1290","2006_1172_1326",2006,137,"2006_1172",1172,"2006_1326",1326,15,20,5,2,20,18,-13,"Lose"
"1291","2006_1207_1326",2006,139,"2006_1207",1207,"2006_1326",1326,7,20,13,2,20,18,-5,"Win"
"1292","2006_1272_1331",2006,137,"2006_1272",1272,"2006_1331",1331,1,20,19,16,20,4,15,"Win"
"1293","2006_1130_1334",2006,136,"2006_1130",1130,"2006_1334",1334,4,4,0,13,8,-5,9,"Win"
"1294","2006_1245_1338",2006,137,"2006_1245",1245,"2006_1338",1338,12,20,8,5,9,4,-7,"Lose"
"1295","2006_1133_1338",2006,139,"2006_1133",1133,"2006_1338",1338,13,20,7,5,9,4,-8,"Win"
"1296","2006_1231_1361",2006,136,"2006_1231",1231,"2006_1361",1361,6,20,14,11,20,9,5,"Win"
"1297","2006_1196_1375",2006,136,"2006_1196",1196,"2006_1375",1375,3,4,1,14,20,6,11,"Win"
"1298","2006_1181_1380",2006,136,"2006_1181",1181,"2006_1380",1380,1,1,0,16,20,4,15,"Win"
"1299","2006_1301_1400",2006,139,"2006_1301",1301,"2006_1400",1400,10,10,0,2,8,6,-8,"Lose"
"1300","2006_1335_1400",2006,137,"2006_1335",1335,"2006_1400",1400,15,13,-2,2,8,6,-13,"Lose"
"1301","2006_1261_1400",2006,145,"2006_1261",1261,"2006_1400",1400,4,6,2,2,8,6,-2,"Win"
"1302","2006_1393_1401",2006,136,"2006_1393",1393,"2006_1401",1401,5,4,-1,12,20,8,7,"Lose"
"1303","2006_1261_1401",2006,138,"2006_1261",1261,"2006_1401",1401,4,6,2,12,20,8,8,"Win"
"1304","2006_1246_1412",2006,137,"2006_1246",1246,"2006_1412",1412,8,2,-6,9,11,2,1,"Win"
"1305","2006_1104_1417",2006,138,"2006_1104",1104,"2006_1417",1417,10,5,-5,2,11,9,-8,"Lose"
"1306","2006_1125_1417",2006,136,"2006_1125",1125,"2006_1417",1417,15,20,5,2,11,9,-13,"Lose"
"1307","2006_1272_1417",2006,145,"2006_1272",1272,"2006_1417",1417,1,20,19,2,11,9,1,"Lose"
"1308","2006_1261_1417",2006,152,"2006_1261",1261,"2006_1417",1417,4,6,2,2,11,9,-2,"Lose"
"1309","2006_1211_1417",2006,143,"2006_1211",1211,"2006_1417",1417,3,3,0,2,11,9,-1,"Lose"
"1310","2006_1196_1417",2006,154,"2006_1196",1196,"2006_1417",1417,3,4,1,2,11,9,-1,"Win"
"1311","2006_1203_1423",2006,136,"2006_1203",1203,"2006_1423",1423,8,12,4,9,20,11,1,"Win"
"1312","2006_1284_1437",2006,137,"2006_1284",1284,"2006_1437",1437,16,20,4,1,5,4,-15,"Lose"
"1313","2006_1112_1437",2006,139,"2006_1112",1112,"2006_1437",1437,8,3,-5,1,5,4,-7,"Lose"
"1314","2006_1130_1437",2006,144,"2006_1130",1130,"2006_1437",1437,4,4,0,1,5,4,-3,"Lose"
"1315","2006_1196_1437",2006,146,"2006_1196",1196,"2006_1437",1437,3,4,1,1,5,4,-2,"Win"
"1316","2006_1228_1449",2006,138,"2006_1228",1228,"2006_1449",1449,4,1,-3,5,1,-4,1,"Lose"
"1317","2006_1163_1449",2006,144,"2006_1163",1163,"2006_1449",1449,1,2,1,5,1,-4,4,"Win"
"1318","2006_1429_1449",2006,136,"2006_1429",1429,"2006_1449",1449,12,14,2,5,1,-4,-7,"Lose"
"1319","2006_1322_1452",2006,139,"2006_1322",1322,"2006_1452",1452,14,20,6,6,7,1,-8,"Lose"
"1320","2006_1356_1452",2006,137,"2006_1356",1356,"2006_1452",1452,11,7,-4,6,7,1,-5,"Lose"
"1321","2006_1400_1452",2006,143,"2006_1400",1400,"2006_1452",1452,2,8,6,6,7,1,4,"Win"
"1322","2006_1328_1454",2006,136,"2006_1328",1328,"2006_1454",1454,6,3,-3,11,12,1,5,"Lose"
"1323","2006_1196_1454",2006,138,"2006_1196",1196,"2006_1454",1454,3,4,1,11,12,1,8,"Win"
"1324","2006_1206_1455",2006,144,"2006_1206",1206,"2006_1455",1455,11,20,9,7,20,13,-4,"Win"
"1325","2006_1397_1455",2006,138,"2006_1397",1397,"2006_1455",1455,2,20,18,7,20,13,5,"Lose"
"1326","2006_1371_1455",2006,136,"2006_1371",1371,"2006_1455",1455,10,20,10,7,20,13,-3,"Lose"
"1327","2006_1397_1457",2006,136,"2006_1397",1397,"2006_1457",1457,2,20,18,15,14,-1,13,"Win"
"1328","2006_1112_1458",2006,137,"2006_1112",1112,"2006_1458",1458,8,3,-5,9,6,-3,1,"Win"
"1329","2006_1211_1462",2006,136,"2006_1211",1211,"2006_1462",1462,3,3,0,14,20,6,11,"Win"
"1330","2007_1139_1196",2007,144,"2007_1139",1139,"2007_1196",1196,5,20,15,1,3,2,-4,"Lose"
"1331","2007_1130_1207",2007,138,"2007_1130",1130,"2007_1207",1207,7,4,-3,2,7,5,-5,"Lose"
"1332","2007_1125_1207",2007,136,"2007_1125",1125,"2007_1207",1207,15,15,0,2,7,5,-13,"Lose"
"1333","2007_1211_1231",2007,136,"2007_1211",1211,"2007_1231",1231,10,3,-7,7,6,-1,-3,"Lose"
"1334","2007_1196_1238",2007,137,"2007_1196",1196,"2007_1238",1238,1,3,2,16,20,4,15,"Win"
"1335","2007_1242_1246",2007,139,"2007_1242",1242,"2007_1246",1246,1,4,3,8,8,0,7,"Win"
"1336","2007_1139_1268",2007,138,"2007_1139",1139,"2007_1268",1268,5,20,15,4,20,16,-1,"Win"
"1337","2007_1172_1268",2007,136,"2007_1172",1172,"2007_1268",1268,13,15,2,4,20,16,-9,"Lose"
"1338","2007_1266_1277",2007,136,"2007_1266",1266,"2007_1277",1277,8,7,-1,9,6,-3,1,"Lose"
"1339","2007_1272_1305",2007,139,"2007_1272",1272,"2007_1305",1305,2,1,-1,7,5,-2,5,"Win"
"1340","2007_1166_1305",2007,137,"2007_1166",1166,"2007_1305",1305,10,20,10,7,5,-2,-3,"Lose"
"1341","2007_1197_1310",2007,134,"2007_1197",1197,"2007_1310",1310,16,20,4,16,20,4,0,"Lose"
"1342","2007_1242_1310",2007,137,"2007_1242",1242,"2007_1310",1310,1,4,3,16,20,4,15,"Win"
"1343","2007_1207_1314",2007,146,"2007_1207",1207,"2007_1314",1314,2,7,5,1,3,2,-1,"Win"
"1344","2007_1184_1314",2007,136,"2007_1184",1184,"2007_1314",1314,16,20,4,1,3,2,-15,"Lose"
"1345","2007_1277_1314",2007,138,"2007_1277",1277,"2007_1314",1314,9,6,-3,1,3,2,-8,"Lose"
"1346","2007_1272_1317",2007,137,"2007_1272",1272,"2007_1317",1317,2,1,-1,15,20,5,13,"Win"
"1347","2007_1207_1326",2007,152,"2007_1207",1207,"2007_1326",1326,2,7,5,1,2,1,-1,"Lose"
"1348","2007_1148_1326",2007,136,"2007_1148",1148,"2007_1326",1326,16,20,4,1,2,1,-15,"Lose"
"1349","2007_1272_1326",2007,145,"2007_1272",1272,"2007_1326",1326,2,1,-1,1,2,1,-1,"Lose"
"1350","2007_1196_1326",2007,154,"2007_1196",1196,"2007_1326",1326,1,3,2,1,2,1,0,"Win"
"1351","2007_1139_1330",2007,136,"2007_1139",1139,"2007_1330",1330,5,20,15,12,20,8,7,"Win"
"1352","2007_1275_1332",2007,137,"2007_1275",1275,"2007_1332",1332,14,20,6,3,20,17,-11,"Lose"
"1353","2007_1196_1332",2007,146,"2007_1196",1196,"2007_1332",1332,1,3,2,3,20,17,2,"Win"
"1354","2007_1112_1345",2007,137,"2007_1112",1112,"2007_1345",1345,8,8,0,9,20,11,1,"Lose"
"1355","2007_1196_1345",2007,139,"2007_1196",1196,"2007_1345",1345,1,3,2,9,20,11,8,"Win"
"1356","2007_1221_1356",2007,137,"2007_1221",1221,"2007_1356",1356,13,20,7,4,11,7,-9,"Lose"
"1357","2007_1242_1356",2007,143,"2007_1242",1242,"2007_1356",1356,1,4,3,4,11,7,3,"Win"
"1358","2007_1257_1390",2007,136,"2007_1257",1257,"2007_1390",1390,6,20,14,11,20,9,5,"Win"
"1359","2007_1326_1397",2007,143,"2007_1326",1326,"2007_1397",1397,1,2,1,5,2,-3,4,"Win"
"1360","2007_1253_1397",2007,137,"2007_1253",1253,"2007_1397",1397,12,20,8,5,2,-3,-7,"Lose"
"1361","2007_1308_1400",2007,137,"2007_1308",1308,"2007_1400",1400,13,20,7,4,2,-2,-9,"Lose"
"1362","2007_1257_1401",2007,138,"2007_1257",1257,"2007_1401",1401,6,20,14,3,12,9,-3,"Lose"
"1363","2007_1335_1401",2007,136,"2007_1335",1335,"2007_1401",1401,14,15,1,3,12,9,-11,"Lose"
"1364","2007_1272_1401",2007,143,"2007_1272",1272,"2007_1401",1401,2,1,-1,3,12,9,1,"Win"
"1365","2007_1130_1403",2007,136,"2007_1130",1130,"2007_1403",1403,7,4,-3,10,20,10,3,"Win"
"1366","2007_1231_1417",2007,138,"2007_1231",1231,"2007_1417",1417,7,6,-1,2,2,0,-5,"Lose"
"1367","2007_1338_1417",2007,143,"2007_1338",1338,"2007_1417",1417,3,5,2,2,2,0,-1,"Lose"
"1368","2007_1242_1417",2007,145,"2007_1242",1242,"2007_1417",1417,1,4,3,2,2,0,1,"Lose"
"1369","2007_1196_1417",2007,152,"2007_1196",1196,"2007_1417",1417,1,3,2,2,2,0,1,"Win"
"1370","2007_1210_1424",2007,137,"2007_1210",1210,"2007_1424",1424,10,20,10,7,20,13,-3,"Lose"
"1371","2007_1332_1424",2007,144,"2007_1332",1332,"2007_1424",1424,3,20,17,7,20,13,4,"Win"
"1372","2007_1400_1425",2007,139,"2007_1400",1400,"2007_1425",1425,4,2,-2,5,20,15,1,"Lose"
"1373","2007_1116_1425",2007,137,"2007_1116",1116,"2007_1425",1425,12,8,-4,5,20,15,-7,"Lose"
"1374","2007_1314_1425",2007,144,"2007_1314",1314,"2007_1425",1425,1,3,2,5,20,15,4,"Win"
"1375","2007_1338_1433",2007,138,"2007_1338",1338,"2007_1433",1433,3,5,2,11,20,9,8,"Win"
"1376","2007_1181_1433",2007,136,"2007_1181",1181,"2007_1433",1433,6,1,-5,11,20,9,5,"Lose"
"1377","2007_1207_1435",2007,144,"2007_1207",1207,"2007_1435",1435,2,7,5,6,20,14,4,"Win"
"1378","2007_1203_1435",2007,136,"2007_1203",1203,"2007_1435",1435,11,8,-3,6,20,14,-5,"Lose"
"1379","2007_1246_1437",2007,137,"2007_1246",1246,"2007_1437",1437,8,8,0,9,1,-8,1,"Win"
"1380","2007_1107_1438",2007,137,"2007_1107",1107,"2007_1438",1438,13,16,3,4,20,16,-9,"Lose"
"1381","2007_1397_1438",2007,139,"2007_1397",1397,"2007_1438",1438,5,2,-3,4,20,16,-1,"Win"
"1382","2007_1228_1439",2007,137,"2007_1228",1228,"2007_1439",1439,12,4,-8,5,20,15,-7,"Lose"
"1383","2007_1356_1439",2007,139,"2007_1356",1356,"2007_1439",1439,4,11,7,5,20,15,1,"Win"
"1384","2007_1331_1450",2007,136,"2007_1331",1331,"2007_1450",1450,14,16,2,3,20,17,-11,"Lose"
"1385","2007_1435_1450",2007,138,"2007_1435",1435,"2007_1450",1450,6,20,14,3,20,17,-3,"Win"
"1386","2007_1417_1451",2007,136,"2007_1417",1417,"2007_1451",1451,2,2,0,15,20,5,13,"Win"
"1387","2007_1332_1457",2007,139,"2007_1332",1332,"2007_1457",1457,3,20,17,11,15,4,8,"Win"
"1388","2007_1323_1457",2007,137,"2007_1323",1323,"2007_1457",1457,6,20,14,11,15,4,5,"Lose"
"1389","2007_1394_1458",2007,137,"2007_1394",1394,"2007_1458",1458,15,20,5,2,9,7,-13,"Lose"
"1390","2007_1424_1458",2007,139,"2007_1424",1424,"2007_1458",1458,7,20,13,2,9,7,-5,"Win"
"1391","2007_1338_1460",2007,136,"2007_1338",1338,"2007_1460",1460,3,5,2,14,20,6,11,"Win"
"1392","2007_1140_1462",2007,136,"2007_1140",1140,"2007_1462",1462,8,20,12,9,14,5,1,"Lose"
"1393","2007_1326_1462",2007,138,"2007_1326",1326,"2007_1462",1462,1,2,1,9,14,5,8,"Win"
"1394","2008_1125_1181",2008,136,"2008_1125",1125,"2008_1181",1181,15,15,0,2,6,4,-13,"Lose"
"1395","2008_1172_1207",2008,139,"2008_1172",1172,"2008_1207",1207,10,13,3,2,2,0,-8,"Win"
"1396","2008_1172_1211",2008,137,"2008_1172",1172,"2008_1211",1211,10,13,3,7,10,3,-3,"Win"
"1397","2008_1116_1231",2008,137,"2008_1116",1116,"2008_1231",1231,9,12,3,8,7,-1,-1,"Win"
"1398","2008_1172_1242",2008,146,"2008_1172",1172,"2008_1242",1242,10,13,3,1,1,0,-9,"Lose"
"1399","2008_1129_1257",2008,137,"2008_1129",1129,"2008_1257",1257,14,20,6,3,6,3,-11,"Lose"
"1400","2008_1246_1266",2008,136,"2008_1246",1246,"2008_1266",1266,11,8,-3,6,8,2,-5,"Lose"
"1401","2008_1242_1272",2008,154,"2008_1242",1242,"2008_1272",1272,1,1,0,1,2,1,0,"Win"
"1402","2008_1272_1277",2008,144,"2008_1272",1272,"2008_1277",1277,1,2,1,5,9,4,4,"Win"
"1403","2008_1272_1280",2008,139,"2008_1272",1272,"2008_1280",1280,1,2,1,8,20,12,7,"Win"
"1404","2008_1164_1291",2008,134,"2008_1164",1164,"2008_1291",1291,16,20,4,16,20,4,0,"Lose"
"1405","2008_1116_1314",2008,139,"2008_1116",1116,"2008_1314",1314,9,12,3,1,1,0,-8,"Lose"
"1406","2008_1291_1314",2008,137,"2008_1291",1291,"2008_1314",1314,16,20,4,1,1,0,-15,"Lose"
"1407","2008_1242_1314",2008,152,"2008_1242",1242,"2008_1314",1314,1,1,0,1,1,0,0,"Win"
"1408","2008_1257_1314",2008,145,"2008_1257",1257,"2008_1314",1314,3,6,3,1,1,0,-2,"Lose"
"1409","2008_1206_1323",2008,136,"2008_1206",1206,"2008_1323",1323,12,20,8,5,6,1,-7,"Lose"
"1410","2008_1257_1328",2008,139,"2008_1257",1257,"2008_1328",1328,3,6,3,6,20,14,3,"Win"
"1411","2008_1280_1332",2008,137,"2008_1280",1280,"2008_1332",1332,8,20,12,9,3,-6,1,"Win"
"1412","2008_1277_1338",2008,138,"2008_1277",1277,"2008_1338",1338,5,9,4,4,3,-1,-1,"Win"
"1413","2008_1331_1338",2008,136,"2008_1331",1331,"2008_1338",1338,13,14,1,4,3,-1,-9,"Lose"
"1414","2008_1242_1340",2008,136,"2008_1242",1242,"2008_1340",1340,1,1,0,16,20,4,15,"Win"
"1415","2008_1124_1345",2008,136,"2008_1124",1124,"2008_1345",1345,11,20,9,6,9,3,-5,"Lose"
"1416","2008_1163_1360",2008,137,"2008_1163",1163,"2008_1360",1360,4,20,16,13,20,7,9,"Lose"
"1417","2008_1139_1375",2008,137,"2008_1139",1139,"2008_1375",1375,7,5,-2,10,20,10,3,"Win"
"1418","2008_1328_1386",2008,137,"2008_1328",1328,"2008_1386",1386,6,20,14,11,20,9,5,"Win"
"1419","2008_1274_1388",2008,137,"2008_1274",1274,"2008_1388",1388,7,20,13,10,20,10,3,"Win"
"1420","2008_1165_1390",2008,136,"2008_1165",1165,"2008_1390",1390,14,20,6,3,11,8,-11,"Lose"
"1421","2008_1266_1390",2008,138,"2008_1266",1266,"2008_1390",1390,6,8,2,3,11,8,-3,"Lose"
"1422","2008_1277_1396",2008,136,"2008_1277",1277,"2008_1396",1396,5,9,4,12,20,8,7,"Win"
"1423","2008_1110_1397",2008,137,"2008_1110",1110,"2008_1397",1397,15,20,5,2,5,3,-13,"Lose"
"1424","2008_1257_1397",2008,143,"2008_1257",1257,"2008_1397",1397,3,6,3,2,5,3,-1,"Win"
"1425","2008_1139_1397",2008,139,"2008_1139",1139,"2008_1397",1397,7,5,-2,2,5,3,-5,"Lose"
"1426","2008_1122_1400",2008,137,"2008_1122",1122,"2008_1400",1400,15,20,5,2,4,2,-13,"Lose"
"1427","2008_1272_1400",2008,146,"2008_1272",1272,"2008_1400",1400,1,2,1,2,4,2,1,"Win"
"1428","2008_1390_1400",2008,144,"2008_1390",1390,"2008_1400",1400,3,11,8,2,4,2,-1,"Lose"
"1429","2008_1274_1400",2008,139,"2008_1274",1274,"2008_1400",1400,7,20,13,2,4,2,-5,"Lose"
"1430","2008_1140_1401",2008,136,"2008_1140",1140,"2008_1401",1401,8,8,0,9,3,-6,1,"Lose"
"1431","2008_1272_1417",2008,152,"2008_1272",1272,"2008_1417",1417,1,2,1,1,2,1,0,"Win"
"1432","2008_1401_1417",2008,138,"2008_1401",1401,"2008_1417",1417,9,3,-6,1,2,1,-8,"Lose"
"1433","2008_1290_1417",2008,136,"2008_1290",1290,"2008_1417",1417,16,20,4,1,2,1,-15,"Lose"
"1434","2008_1207_1420",2008,137,"2008_1207",1207,"2008_1420",1420,2,2,0,15,20,5,13,"Win"
"1435","2008_1245_1424",2008,136,"2008_1245",1245,"2008_1424",1424,9,20,11,8,7,-1,-1,"Lose"
"1436","2008_1242_1424",2008,138,"2008_1242",1242,"2008_1424",1424,1,1,0,8,7,-1,7,"Win"
"1437","2008_1243_1425",2008,136,"2008_1243",1243,"2008_1425",1425,11,20,9,6,5,-1,-5,"Win"
"1438","2008_1272_1426",2008,137,"2008_1272",1272,"2008_1426",1426,1,2,1,16,20,4,15,"Win"
