"","Var1","Var2","correlation","abs_cor"
"11888","Winning_percent_Team2","AST_avg_Team2",0.291698611326631,0.291698611326631
"14950","AST_opp_diff","FGP_diff_diff",0.291628787257409,0.291628787257409
"17110","FGP_diff_diff","AST_opp_diff",0.291628787257409,0.291628787257409
"3944","EFF_diff","FTM_avg_Team1",0.29162006053663,0.29162006053663
"18389","FTM_avg_Team1","EFF_diff",0.29162006053663,0.29162006053663
"1211","TR_diff_diff","Games_won_Team1",0.291477622887653,0.291477622887653
"16601","Games_won_Team1","TR_diff_diff",0.291477622887653,0.291477622887653
"1388","FGP3_diff_Team1","Score_avg_Team1",0.291342450884792,0.291342450884792
"3683","Score_avg_Team1","FGP3_diff_Team1",0.291342450884792,0.291342450884792
"11254","Score_avg_opp_diff","DR_avg_opp_Team2",0.29118262354452,0.29118262354452
"13819","DR_avg_opp_Team2","Score_avg_opp_diff",0.29118262354452,0.29118262354452
"531","TR_diff_diff","Seed_num_Team2",0.291093517984513,0.291093517984513
"16596","Seed_num_Team2","TR_diff_diff",0.291093517984513,0.291093517984513
"14409","AST_to_TO_diff","Away_won_prob_diff",0.290955223845819,0.290955223845819
"17514","Away_won_prob_diff","AST_to_TO_diff",0.290955223845819,0.290955223845819
"15077","OR_diff","FGP3_diff",-0.290912936452125,0.290912936452125
"15887","FGP3_diff","OR_diff",-0.290912936452125,0.290912936452125
"13706","Away_won_prob_diff","Score_avg_diff",0.290714425877258,0.290714425877258
"14381","Score_avg_diff","Away_won_prob_diff",0.290714425877258,0.290714425877258
"13842","Away_won_prob_diff","Score_avg_opp_diff",0.290523336766664,0.290523336766664
"14382","Score_avg_opp_diff","Away_won_prob_diff",0.290523336766664,0.290523336766664
"11246","STL_avg_Team2","DR_avg_opp_Team2",0.290487006562239,0.290487006562239
"12731","DR_avg_opp_Team2","STL_avg_Team2",0.290487006562239,0.290487006562239
"7735","DR_diff","Score_avg_Team2",-0.290392115550923,0.290392115550923
"16105","Score_avg_Team2","DR_diff",-0.290392115550923,0.290392115550923
"1753","TR_diff","Score_avg_diff_Team1",0.290107501092766,0.290107501092766
"16333","Score_avg_diff_Team1","TR_diff",0.290107501092766,0.290107501092766
"7751","PF_opp_diff","Score_avg_Team2",-0.290016239869098,0.290016239869098
"18281","Score_avg_Team2","PF_opp_diff",-0.290016239869098,0.290016239869098
"7836","TR_avg_Team2","Score_avg_opp_Team2",0.289939390902161,0.289939390902161
"11346","Score_avg_opp_Team2","TR_avg_Team2",0.289939390902161,0.289939390902161
"1201","FGP3_diff_diff","Games_won_Team1",0.289902554803984,0.289902554803984
"15241","Games_won_Team1","FGP3_diff_diff",0.289902554803984,0.289902554803984
"2630","AST_to_TO_Team1","FGA_avg_Team1",0.289885501025621,0.289885501025621
"6140","FGA_avg_Team1","AST_to_TO_Team1",0.289885501025621,0.289885501025621
"158","FGP_opp_Team1","Seed_Pre_Team1",0.289879202508195,0.289879202508195
"2858","Seed_Pre_Team1","FGP_opp_Team1",0.289879202508195,0.289879202508195
"9605","TR_avg_opp_Team2","FGA3_avg_Team2",0.289863247195759,0.289863247195759
"11495","FGA3_avg_Team2","TR_avg_opp_Team2",0.289863247195759,0.289863247195759
"10154","TO_avg_Team2","FTM_avg_Team2",0.28952062369785,0.28952062369785
"12179","FTM_avg_Team2","TO_avg_Team2",0.28952062369785,0.28952062369785
"7972","TR_avg_Team2","Score_avg_diff_Team2",0.289431115155783,0.289431115155783
"11347","Score_avg_diff_Team2","TR_avg_Team2",0.289431115155783,0.289431115155783
"12907","TR_diff_diff","STL_to_TO_Team2",0.289405627821023,0.289405627821023
"16687","STL_to_TO_Team2","TR_diff_diff",0.289405627821023,0.289405627821023
"5568","TO_opp_diff","OR_percent_Team1",-0.289405518903028,0.289405518903028
"17313","OR_percent_Team1","TO_opp_diff",-0.289405518903028,0.289405518903028
"5218","BLK_avg_Team1","TR_avg_opp_Team1",0.289112864580703,0.289112864580703
"6703","TR_avg_opp_Team1","BLK_avg_Team1",0.289112864580703,0.289112864580703
"13984","FGP3_opp_diff","Score_avg_diff_diff",0.289112524049207,0.289112524049207
"15199","Score_avg_diff_diff","FGP3_opp_diff",0.289112524049207,0.289112524049207
"15368","EFF_diff","FGP3_diff_diff",0.289103852743193,0.289103852743193
"18473","FGP3_diff_diff","EFF_diff",0.289103852743193,0.289103852743193
"4606","OR_opp_diff","OR_avg_Team1",-0.2889481600623,0.2889481600623
"15946","OR_avg_Team1","OR_opp_diff",-0.2889481600623,0.2889481600623
"11923","TO_avg_opp_Team2","AST_avg_Team2",0.288905740994282,0.288905740994282
"12328","AST_avg_Team2","TO_avg_opp_Team2",0.288905740994282,0.288905740994282
"13309","OR_diff","PF_avg_opp_Team2",-0.288824382529382,0.288824382529382
"15874","PF_avg_opp_Team2","OR_diff",-0.288824382529382,0.288824382529382
"7429","TR_avg_opp_Team2","Games_won_Team2",-0.288806897667047,0.288806897667047
"11479","Games_won_Team2","TR_avg_opp_Team2",-0.288806897667047,0.288806897667047
"5353","STL_to_TO_Team1","TR_avg_diff_Team1",-0.288590357688685,0.288590357688685
"6568","TR_avg_diff_Team1","STL_to_TO_Team1",-0.288590357688685,0.288590357688685
"1353","AST_to_TO_diff","Winning_percent_Team1",0.288449560130163,0.288449560130163
"17418","Winning_percent_Team1","AST_to_TO_diff",0.288449560130163,0.288449560130163
"8542","FGP_diff_diff","Away_won_prob_Team2",-0.288358247455965,0.288358247455965
"14887","Away_won_prob_Team2","FGP_diff_diff",-0.288358247455965,0.288358247455965
"13430","Score_avg_opp_diff","EFF_Team2",0.287663679930858,0.287663679930858
"13835","EFF_Team2","Score_avg_opp_diff",0.287663679930858,0.287663679930858
"9513","AST_to_TO_diff","FGM3_avg_Team2",-0.287644371919992,0.287644371919992
"17478","FGM3_avg_Team2","AST_to_TO_diff",-0.287644371919992,0.287644371919992
"2086","AST_to_TO_Team1","Home_won_prob_Team1",0.287621443748117,0.287621443748117
"6136","Home_won_prob_Team1","AST_to_TO_Team1",0.287621443748117,0.287621443748117
"4197","OR_diff","FTP_Team1",-0.287333024032633,0.287333024032633
"15807","FTP_Team1","OR_diff",-0.287333024032633,0.287333024032633
"11651","TO_avg_opp_Team2","TR_avg_diff_Team2",-0.287248612420073,0.287248612420073
"12326","TR_avg_diff_Team2","TO_avg_opp_Team2",-0.287248612420073,0.287248612420073
"9736","OR_avg_Team2","FGP3_Team2",-0.287201977538813,0.287201977538813
"10816","FGP3_Team2","OR_avg_Team2",-0.287201977538813,0.287201977538813
"13998","AST_opp_diff","Score_avg_diff_diff",0.287152911869891,0.287152911869891
"17103","Score_avg_diff_diff","AST_opp_diff",0.287152911869891,0.287152911869891
"13596","STL_to_TO_diff","Winning_percent_diff",0.287038677333831,0.287038677333831
"17916","Winning_percent_diff","STL_to_TO_diff",0.287038677333831,0.287038677333831
"13293","Score_avg_diff","PF_avg_opp_Team2",-0.287037018336891,0.287037018336891
"13698","PF_avg_opp_Team2","Score_avg_diff",-0.287037018336891,0.287037018336891
"4061","OR_diff","FTA_avg_Team1",0.286868465020625,0.286868465020625
"15806","FTA_avg_Team1","OR_diff",0.286868465020625,0.286868465020625
"13158","Score_avg_opp_diff","PF_avg_Team2",0.28653653758078,0.28653653758078
"13833","PF_avg_Team2","Score_avg_opp_diff",0.28653653758078,0.28653653758078
"7701","TR_avg_opp_Team2","Score_avg_Team2",0.286530668927206,0.286530668927206
"11481","Score_avg_Team2","TR_avg_opp_Team2",0.286530668927206,0.286530668927206
"5076","TO_avg_Team1","TR_avg_Team1",0.286208202233557,0.286208202233557
"5886","TR_avg_Team1","TO_avg_Team1",0.286208202233557,0.286208202233557
"2842","TR_opp_diff","FGP_Team1",0.285957620865991,0.285957620865991
"16477","FGP_Team1","TR_opp_diff",0.285957620865991,0.285957620865991
"5276","FGP_diff","TR_avg_opp_Team1",-0.285844660371791,0.285844660371791
"14591","TR_avg_opp_Team1","FGP_diff",-0.285844660371791,0.285844660371791
"3303","TR_avg_opp_Team1","FGA3_avg_Team1",0.285710506758101,0.285710506758101
"5193","FGA3_avg_Team1","TR_avg_opp_Team1",0.285710506758101,0.285710506758101
"10334","PF_diff","FTA_avg_Team2",0.285697798758782,0.285697798758782
"18164","FTA_avg_Team2","PF_diff",0.285697798758782,0.285697798758782
"6231","FGP3_diff","AST_to_TO_Team1",0.285583682909064,0.285583682909064
"15006","AST_to_TO_Team1","FGP3_diff",0.285583682909064,0.285583682909064
"878","Home_won_prob_Team2","Seed_Diff",-0.285562029572846,0.285562029572846
"8303","Seed_Diff","Home_won_prob_Team2",-0.285562029572846,0.285562029572846
"2198","FGP_opp_Team1","Away_won_prob_Team1",-0.285309319941626,0.285309319941626
"2873","Away_won_prob_Team1","FGP_opp_Team1",-0.285309319941626,0.285309319941626
"15096","EFF_diff","FGP3_diff",0.285246928829456,0.285246928829456
"18471","FGP3_diff","EFF_diff",0.285246928829456,0.285246928829456
"9353","Home_won_prob_diff","FGP_diff_Team2",-0.285168263136438,0.285168263136438
"14213","FGP_diff_Team2","Home_won_prob_diff",-0.285168263136438,0.285168263136438
"13313","TR_diff","PF_avg_opp_Team2",-0.284976899983776,0.284976899983776
"16418","PF_avg_opp_Team2","TR_diff",-0.284976899983776,0.284976899983776
"13728","TO_opp_diff","Score_avg_diff",-0.284912250698636,0.284912250698636
"17373","Score_avg_diff","TO_opp_diff",-0.284912250698636,0.284912250698636
"1347","TR_diff_diff","Winning_percent_Team1",0.284812620385598,0.284812620385598
"16602","Winning_percent_Team1","TR_diff_diff",0.284812620385598,0.284812620385598
"8361","FGM_avg_Team2","Home_won_prob_Team2",0.28456899406064,0.28456899406064
"8766","Home_won_prob_Team2","FGM_avg_Team2",0.28456899406064,0.28456899406064
"8823","DR_diff","FGM_avg_Team2",-0.284407362962164,0.284407362962164
"16113","FGM_avg_Team2","DR_diff",-0.284407362962164,0.284407362962164
"14253","FGP_opp_diff","Home_won_prob_diff",0.284264794809166,0.284264794809166
"14793","Home_won_prob_diff","FGP_opp_diff",0.284264794809166,0.284264794809166
"257","TR_diff","Seed_Pre_Team1",-0.284113015439875,0.284113015439875
"16322","Seed_Pre_Team1","TR_diff",-0.284113015439875,0.284113015439875
"873","Score_avg_Team2","Seed_Diff",-0.284083378120719,0.284083378120719
"7623","Seed_Diff","Score_avg_Team2",-0.284083378120719,0.284083378120719
"9076","Winning_percent_diff","FGP_Team2",-0.283889759763429,0.283889759763429
"13531","FGP_Team2","Winning_percent_diff",-0.283889759763429,0.283889759763429
"509","Score_avg_diff","Seed_num_Team2",0.283888380171784,0.283888380171784
"13604","Seed_num_Team2","Score_avg_diff",0.283888380171784,0.283888380171784
"11824","TO_opp_diff","OR_percent_Team2",0.283588213576524,0.283588213576524
"17359","OR_percent_Team2","TO_opp_diff",0.283588213576524,0.283588213576524
"643","EFF_Team2","Seed_Pre_Team2",-0.28355123583673,0.28355123583673
"13333","Seed_Pre_Team2","EFF_Team2",-0.28355123583673,0.28355123583673
"13713","FGP3_diff_diff","Score_avg_diff",0.283523906611675,0.283523906611675
"15333","Score_avg_diff","FGP3_diff_diff",0.283523906611675,0.283523906611675
"1408","STL_avg_Team1","Score_avg_Team1",0.283330681699308,0.283330681699308
"6403","Score_avg_Team1","STL_avg_Team1",0.283330681699308,0.283330681699308
"1495","PF_opp_diff","Score_avg_Team1",0.283294657005235,0.283294657005235
"18235","Score_avg_Team1","PF_opp_diff",0.283294657005235,0.283294657005235
"929","FGP3_diff_diff","Seed_Diff",0.28299504035836,0.28299504035836
"15239","Seed_Diff","FGP3_diff_diff",0.28299504035836,0.28299504035836
"3796","OR_percent_diff","FGP3_diff_Team1",-0.282964599610989,0.282964599610989
"16756","FGP3_diff_Team1","OR_percent_diff",-0.282964599610989,0.282964599610989
"3165","DR_avg_opp_Team1","FGM3_avg_Team1",0.282756539883124,0.282756539883124
"4920","FGM3_avg_Team1","DR_avg_opp_Team1",0.282756539883124,0.282756539883124
"17814","PF_diff","STL_diff",-0.282752374354208,0.282752374354208
"18219","STL_diff","PF_diff",-0.282752374354208,0.282752374354208
"1250","FGP3_Team1","Winning_percent_Team1",0.282671509249471,0.282671509249471
"3410","Winning_percent_Team1","FGP3_Team1",0.282671509249471,0.282671509249471
"3725","EFF_Team1","FGP3_diff_Team1",0.282669569608198,0.282669569608198
"7100","FGP3_diff_Team1","EFF_Team1",0.282669569608198,0.282669569608198
"2849","AST_to_TO_diff","FGP_Team1",0.282545183591219,0.282545183591219
"17429","FGP_Team1","AST_to_TO_diff",0.282545183591219,0.282545183591219
"879","Away_won_prob_Team2","Seed_Diff",-0.282466738804298,0.282466738804298
"8439","Seed_Diff","Away_won_prob_Team2",-0.282466738804298,0.282466738804298
"13185","AST_to_TO_diff","PF_avg_Team2",0.282261787396605,0.282261787396605
"17505","PF_avg_Team2","AST_to_TO_diff",0.282261787396605,0.282261787396605
"1743","FGP3_diff","Score_avg_diff_Team1",0.282234422816385,0.282234422816385
"14973","Score_avg_diff_Team1","FGP3_diff",0.282234422816385,0.282234422816385
"5217","STL_to_TO_Team1","TR_avg_opp_Team1",0.28218370361692,0.28218370361692
"6567","TR_avg_opp_Team1","STL_to_TO_Team1",0.28218370361692,0.28218370361692
"1489","AST_to_TO_diff","Score_avg_Team1",0.282090002148082,0.282090002148082
"17419","Score_avg_Team1","AST_to_TO_diff",0.282090002148082,0.282090002148082
"10287","OR_percent_Team2","FTA_avg_Team2",0.2819859648046,0.2819859648046
"11772","FTA_avg_Team2","OR_percent_Team2",0.2819859648046,0.2819859648046
"1217","AST_to_TO_diff","Games_won_Team1",0.281757696598249,0.281757696598249
"17417","Games_won_Team1","AST_to_TO_diff",0.281757696598249,0.281757696598249
"11280","TO_opp_diff","DR_avg_opp_Team2",0.281732448724599,0.281732448724599
"17355","DR_avg_opp_Team2","TO_opp_diff",0.281732448724599,0.281732448724599
"6655","TO_diff","STL_to_TO_Team1",0.281456933686204,0.281456933686204
"17185","STL_to_TO_Team1","TO_diff",0.281456933686204,0.281456933686204
"3985","OR_percent_Team1","FTA_avg_Team1",0.281456858092309,0.281456858092309
"5470","FTA_avg_Team1","OR_percent_Team1",0.281456858092309,0.281456858092309
"1547","PF_avg_Team1","Score_avg_opp_Team1",0.281335103441369,0.281335103441369
"6812","Score_avg_opp_Team1","PF_avg_Team1",0.281335103441369,0.281335103441369
"7588","FGP_diff","Winning_percent_Team2",-0.281190879348352,0.281190879348352
"14608","Winning_percent_Team2","FGP_diff",-0.281190879348352,0.281190879348352
"11817","TR_diff","OR_percent_Team2",-0.280463432017667,0.280463432017667
"16407","OR_percent_Team2","TR_diff",-0.280463432017667,0.280463432017667
"1513","Away_won_prob_Team1","Score_avg_opp_Team1",-0.280325370408468,0.280325370408468
"2188","Score_avg_opp_Team1","Away_won_prob_Team1",-0.280325370408468,0.280325370408468
"261","AST_diff","Seed_Pre_Team1",-0.280314049791063,0.280314049791063
"16866","Seed_Pre_Team1","AST_diff",-0.280314049791063,0.280314049791063
"12236","STL_to_TO_diff","TO_avg_Team2",0.280233920612135,0.280233920612135
"17906","TO_avg_Team2","STL_to_TO_diff",0.280233920612135,0.280233920612135
"16990","AST_opp_diff","AST_diff",-0.280209766498049,0.280209766498049
"17125","AST_diff","AST_opp_diff",-0.280209766498049,0.280209766498049
"34","OR_avg_Team1","Seed_num_Team1",-0.280051122292132,0.280051122292132
"4489","Seed_num_Team1","OR_avg_Team1",-0.280051122292132,0.280051122292132
"5484","TO_avg_Team1","OR_percent_Team1",0.279121103002463,0.279121103002463
"5889","OR_percent_Team1","TO_avg_Team1",0.279121103002463,0.279121103002463
"9238","AST_opp_diff","FGP_opp_Team2",0.279006619504417,0.279006619504417
"17068","FGP_opp_Team2","AST_opp_diff",0.279006619504417,0.279006619504417
"854","TR_avg_Team1","Seed_Diff",0.278946433280722,0.278946433280722
"5039","Seed_Diff","TR_avg_Team1",0.278946433280722,0.278946433280722
"492","TR_avg_Team2","Seed_num_Team2",-0.278882901653542,0.278882901653542
"11292","Seed_num_Team2","TR_avg_Team2",-0.278882901653542,0.278882901653542
"837","FGP_Team1","Seed_Diff",0.278683085531455,0.278683085531455
"2727","Seed_Diff","FGP_Team1",0.278683085531455,0.278683085531455
"11117","Score_avg_diff","DR_avg_Team2",-0.278676241588887,0.278676241588887
"13682","DR_avg_Team2","Score_avg_diff",-0.278676241588887,0.278676241588887
"11284","STL_to_TO_diff","DR_avg_opp_Team2",-0.27863822712854,0.27863822712854
"17899","DR_avg_opp_Team2","STL_to_TO_diff",-0.27863822712854,0.27863822712854
"2979","TR_diff_diff","FGP_opp_Team1",-0.278560490865419,0.278560490865419
"16614","FGP_opp_Team1","TR_diff_diff",-0.278560490865419,0.278560490865419
"186","BLK_avg_Team1","Seed_Pre_Team1",-0.278541020057296,0.278541020057296
"6666","Seed_Pre_Team1","BLK_avg_Team1",-0.278541020057296,0.278541020057296
"6767","Score_avg_diff_diff","BLK_avg_Team1",0.27834580324624,0.27834580324624
"13922","BLK_avg_Team1","Score_avg_diff_diff",0.27834580324624,0.27834580324624
"1124","DR_avg_Team1","Games_won_Team1",0.278289654526225,0.278289654526225
"4769","Games_won_Team1","DR_avg_Team1",0.278289654526225,0.278289654526225
"5619","AST_avg_opp_Team1","AST_avg_Team1",0.278265578538968,0.278265578538968
"5754","AST_avg_Team1","AST_avg_opp_Team1",0.278265578538968,0.278265578538968
"12239","PF_opp_diff","TO_avg_Team2",-0.278092977230402,0.278092977230402
"18314","TO_avg_Team2","PF_opp_diff",-0.278092977230402,0.278092977230402
"10146","DR_avg_Team2","FTM_avg_Team2",0.278008616293569,0.278008616293569
"11091","FTM_avg_Team2","DR_avg_Team2",0.278008616293569,0.278008616293569
"2495","AST_to_SCORE_Team1","FGM_avg_Team1",0.277990723836023,0.277990723836023
"6275","FGM_avg_Team1","AST_to_SCORE_Team1",0.277990723836023,0.277990723836023
"8936","BLK_avg_Team2","FGA_avg_Team2",0.277989309569821,0.277989309569821
"12986","FGA_avg_Team2","BLK_avg_Team2",0.277989309569821,0.277989309569821
"5409","Home_won_prob_diff","TR_avg_diff_Team1",0.277766445392264,0.277766445392264
"14184","TR_avg_diff_Team1","Home_won_prob_diff",0.277766445392264,0.277766445392264
"4607","DR_diff","OR_avg_Team1",0.277653623350725,0.277653623350725
"16082","OR_avg_Team1","DR_diff",0.277653623350725,0.277653623350725
"7832","OR_avg_Team2","Score_avg_opp_Team2",0.277199932322693,0.277199932322693
"10802","Score_avg_opp_Team2","OR_avg_Team2",0.277199932322693,0.277199932322693
"9186","FGP3_diff_Team2","FGP_opp_Team2",-0.277088568187848,0.277088568187848
"9996","FGP_opp_Team2","FGP3_diff_Team2",-0.277088568187848,0.277088568187848
"3772","Winning_percent_diff","FGP3_diff_Team1",0.276913497642809,0.276913497642809
"13492","FGP3_diff_Team1","Winning_percent_diff",0.276913497642809,0.276913497642809
"866","BLK_avg_Team1","Seed_Diff",0.276724387033735,0.276724387033735
"6671","Seed_Diff","BLK_avg_Team1",0.276724387033735,0.276724387033735
"9089","FGP3_diff_diff","FGP_Team2",-0.276606946321242,0.276606946321242
"15299","FGP_Team2","FGP3_diff_diff",-0.276606946321242,0.276606946321242
"16039","TO_diff","OR_opp_diff",0.276605258434647,0.276605258434647
"17254","OR_opp_diff","TO_diff",0.276605258434647,0.276605258434647
"13722","TR_opp_diff","Score_avg_diff",-0.276465499964171,0.276465499964171
"16557","Score_avg_diff","TR_opp_diff",-0.276465499964171,0.276465499964171
"8833","AST_to_TO_diff","FGM_avg_Team2",-0.276438841263864,0.276438841263864
"17473","FGM_avg_Team2","AST_to_TO_diff",-0.276438841263864,0.276438841263864
"2491","AST_avg_opp_Team1","FGM_avg_Team1",0.276352186502403,0.276352186502403
"5731","FGM_avg_Team1","AST_avg_opp_Team1",0.276352186502403,0.276352186502403
"14273","AST_to_TO_diff","Home_won_prob_diff",0.276223768707846,0.276223768707846
